Census Tract - 2010 Census,US Postal State Code,County - 2010 Census,2010 Census Tract - Percent Minority,Tract Income Ratio,Num Low Income Mortgages 2012,Num Low Income Mortgages 2013,Num Low Income Mortgages 2014,Num Low Income Mortgages 2015,Num Low Income Mortgages 2016,Num Low Income Mortgages 2017,Num Low Income Mortgages 2018,Num Low Income Mortgages 2019
104216,4,13,26.6820373087403,93.4340454601913,99,83.0,55.0,59.0,71.0,73.0,56.0,74.0
104217,4,13,26.5874641540352,111.091789839771,95,109.0,52.0,64.0,85.0,76.0,72.0,90.0
104218,4,13,30.2968789647298,99.80437212768601,49,62.0,43.0,39.0,45.0,44.0,45.0,62.0
104219,4,13,25.3521126760563,109.694447894671,60,54.0,44.0,34.0,38.0,45.0,41.0,61.0
104221,4,13,33.4413369713506,110.517327040119,131,132.0,71.0,59.0,81.0,85.0,94.0,100.0
104222,4,13,30.2958579881657,107.71177493479101,132,136.0,67.0,73.0,74.0,85.0,71.0,100.0
104223,4,13,21.8632202477114,160.897714569619,46,49.0,11.0,20.0,25.0,18.0,18.0,25.0
104224,4,13,30.9935571380129,134.669606260092,104,86.0,53.0,48.0,64.0,65.0,71.0,87.0
104225,4,13,20.3838875371722,106.583033163582,86,72.0,30.0,50.0,64.0,62.0,53.0,72.0
104226,4,13,28.5844957694946,117.277356850081,94,67.0,44.0,44.0,48.0,44.0,44.0,61.0
104227,4,13,36.716852841185,106.96652589740401,36,39.0,24.0,23.0,27.0,30.0,31.0,33.0
104301,4,13,35.4848484848485,91.2153769718047,54,77.0,32.0,48.0,42.0,62.0,55.0,64.0
104302,4,13,42.1003427859146,68.30983728729349,32,47.0,24.0,29.0,33.0,48.0,44.0,61.0
104401,4,13,49.8106438110425,54.654701279344195,24,31.0,23.0,28.0,19.0,33.0,29.0,40.0
104501,4,13,68.6232080064918,50.737486026580505,14,18.0,7.0,8.0,15.0,24.0,19.0,33.0
104502,4,13,75.2496573330722,51.0309278350515,8,23.0,24.0,10.0,20.0,33.0,25.0,28.0
104600,4,13,53.0449094756642,58.517575456464996,41,57.0,25.0,22.0,33.0,35.0,48.0,49.0
104701,4,13,36.4591754244139,66.19519314370889,43,55.0,28.0,38.0,69.0,66.0,49.0,74.0
104702,4,13,56.2260752082864,45.7722643149919,23,30.0,18.0,16.0,24.0,23.0,36.0,30.0
104801,4,13,17.4357557336281,157.200968823749,86,77.0,40.0,63.0,59.0,62.0,30.0,49.0
104802,4,13,15.5766526019691,122.63538690845901,121,129.0,85.0,86.0,116.0,88.0,71.0,89.0
104900,4,13,16.9872595553335,116.392373618184,126,108.0,85.0,71.0,108.0,96.0,66.0,88.0
105002,4,13,10.0621600621601,318.63588374115,11,16.0,2.0,3.0,5.0,4.0,3.0,0.0
105003,4,13,9.76038689821939,184.441373742392,14,16.0,5.0,6.0,5.0,4.0,2.0,1.0
105004,4,13,10.0834938985228,195.04564650353998,15,20.0,2.0,7.0,9.0,5.0,1.0,4.0
105101,4,13,9.35023771790808,197.779778909452,103,79.0,47.0,35.0,56.0,27.0,27.0,34.0
105102,4,13,15.5342136854742,166.974599428642,102,91.0,38.0,46.0,77.0,70.0,61.0,78.0
105103,4,13,11.368909512761,314.93137498447396,12,9.0,3.0,6.0,2.0,3.0,2.0,1.0
105200,4,13,40.4880563670734,66.6920258353,103,136.0,65.0,82.0,96.0,96.0,84.0,116.0
105300,4,13,33.4934934934935,127.631660663272,97,92.0,70.0,76.0,85.0,75.0,74.0,90.0
105400,4,13,21.6208714959756,155.72910197490998,84,105.0,34.0,55.0,60.0,55.0,35.0,44.0
105501,4,13,62.8450106157113,54.61122841883,5,12.0,15.0,9.0,5.0,13.0,8.0,15.0
105503,4,13,59.8353156450137,44.8313874052913,9,9.0,7.0,4.0,8.0,11.0,11.0,13.0
105601,4,13,63.5716169876022,68.4123090299342,35,35.0,17.0,16.0,33.0,38.0,49.0,41.0
105602,4,13,57.7317852936227,62.5512358713203,25,36.0,19.0,17.0,29.0,48.0,46.0,63.0
105701,4,13,49.0075890251022,103.95447770463299,37,66.0,36.0,29.0,39.0,45.0,49.0,34.0
105702,4,13,55.8675496688742,69.0659545398087,29,45.0,35.0,22.0,32.0,48.0,50.0,46.0
105800,4,13,54.5252461098762,86.2796547012793,75,99.0,65.0,52.0,80.0,99.0,91.0,124.0
105900,4,13,46.6908797417272,82.832877903366,59,41.0,32.0,46.0,51.0,45.0,55.0,80.0
106001,4,13,61.998803111909,36.1368153024469,6,13.0,2.0,2.0,4.0,8.0,11.0,13.0
106002,4,13,49.9110320284697,54.4621786113526,23,21.0,13.0,7.0,21.0,26.0,18.0,22.0
106003,4,13,56.6614173228347,71.7535088808844,48,33.0,23.0,32.0,26.0,41.0,39.0,38.0
106100,4,13,25.8424839076108,113.8973419451,72,74.0,44.0,50.0,68.0,53.0,48.0,57.0
106200,4,13,10.8675799086758,195.09688237486,51,35.0,20.0,24.0,23.0,18.0,15.0,17.0
106300,4,13,26.8800314156686,92.9403179729226,92,103.0,63.0,43.0,97.0,71.0,59.0,86.0
106400,4,13,25.3660322108346,143.426282449385,54,49.0,33.0,47.0,44.0,33.0,38.0,41.0
106501,4,13,24.9217935349322,104.800645882499,60,85.0,46.0,49.0,70.0,58.0,52.0,59.0
106502,4,13,26.7927724449464,61.0980002484164,73,85.0,58.0,48.0,69.0,54.0,76.0,59.0
106600,4,13,16.6897698918769,182.960191280586,44,41.0,13.0,20.0,27.0,23.0,24.0,25.0
106701,4,13,59.7828831103257,64.0448391504161,17,11.0,7.0,7.0,12.0,15.0,10.0,23.0
106702,4,13,28.1121187139324,118.96814060365199,31,24.0,17.0,29.0,33.0,19.0,20.0,29.0
106703,4,13,29.2262198127156,96.76748230033539,58,60.0,37.0,45.0,62.0,45.0,50.0,43.0
106801,4,13,73.4585130677493,24.1910942740032,1,4.0,1.0,1.0,2.0,2.0,0.0,8.0
106802,4,13,54.7721674876847,80.281952552478,36,51.0,30.0,28.0,31.0,36.0,37.0,58.0
106900,4,13,68.0373039423484,64.6503539932928,61,86.0,39.0,53.0,53.0,85.0,96.0,95.0
107000,4,13,66.0536290888671,66.3799528008943,58,69.0,37.0,69.0,71.0,92.0,98.0,108.0
107101,4,13,74.8240262787424,59.9801266923364,29,33.0,20.0,23.0,35.0,46.0,42.0,37.0
107102,4,13,80.6811622089667,62.8679667122097,26,21.0,22.0,21.0,34.0,32.0,37.0,55.0
107201,4,13,78.8886305510346,31.396720904235497,3,6.0,4.0,0.0,3.0,0.0,1.0,0.0
107202,4,13,81.2094155844156,57.781642032045696,24,37.0,20.0,18.0,24.0,31.0,29.0,36.0
107300,4,13,70.8964850048371,55.162402186063794,32,47.0,35.0,37.0,38.0,57.0,57.0,62.0
107400,4,13,59.0687766281193,49.0404918643647,62,73.0,45.0,68.0,61.0,71.0,65.0,88.0
107500,4,13,20.7371890919988,148.953546143336,53,86.0,39.0,44.0,54.0,40.0,38.0,45.0
107601,4,13,35.6428571428571,83.922804620544,57,76.0,57.0,46.0,76.0,61.0,43.0,58.0
107602,4,13,36.6044776119403,136.247050055894,50,59.0,39.0,37.0,40.0,28.0,33.0,51.0
107700,4,13,29.1019225704504,128.448329400075,87,73.0,44.0,48.0,56.0,42.0,41.0,53.0
107800,4,13,8.67940199335548,191.96528381567498,48,47.0,25.0,32.0,30.0,30.0,24.0,30.0
107900,4,13,13.8881383409889,234.831076884859,35,25.0,7.0,10.0,6.0,6.0,6.0,2.0
108000,4,13,7.70118257859821,220.03322568625,22,23.0,1.0,5.0,4.0,1.0,1.0,3.0
108100,4,13,9.08108108108108,159.86989193889002,26,30.0,8.0,16.0,12.0,22.0,14.0,15.0
108200,4,13,19.9493350221659,123.34492609613702,92,90.0,50.0,56.0,69.0,42.0,34.0,25.0
108301,4,13,16.2114537444934,211.87740653335,65,73.0,36.0,35.0,40.0,31.0,22.0,27.0
108302,4,13,25.7777777777778,134.989442305304,52,60.0,38.0,49.0,48.0,48.0,34.0,43.0
108400,4,13,37.4590834697218,94.8329400074525,90,112.0,54.0,73.0,88.0,67.0,49.0,84.0
108501,4,13,50.1777777777778,116.8441808471,28,35.0,30.0,29.0,33.0,21.0,27.0,31.0
108502,4,13,38.3678095777841,103.322568625016,60,73.0,48.0,54.0,70.0,60.0,57.0,77.0
108601,4,13,70.3247480403136,54.988510744007,13,15.0,9.0,14.0,13.0,31.0,20.0,25.0
108602,4,13,62.3841059602649,70.2164327412744,18,53.0,29.0,32.0,30.0,40.0,32.0,37.0
108802,4,13,44.6399120395822,63.74673953546141,22,35.0,11.0,15.0,22.0,23.0,25.0,18.0
108901,4,13,52.1132376395534,37.878834927338204,42,33.0,39.0,33.0,34.0,38.0,38.0,45.0
108902,4,13,55.1062726801452,55.122034529872096,45,56.0,44.0,36.0,65.0,55.0,50.0,78.0
109001,4,13,84.8046309696093,25.4176499813688,1,4.0,1.0,3.0,6.0,7.0,8.0,16.0
109002,4,13,81.4157352618891,40.5198112035772,17,31.0,20.0,13.0,13.0,30.0,25.0,40.0
109003,4,13,88.253562294483,39.3615699913054,11,15.0,6.0,12.0,9.0,15.0,12.0,16.0
109101,4,13,85.4096862625647,51.898832443174804,10,15.0,15.0,9.0,18.0,20.0,23.0,30.0
109102,4,13,86.0728439328175,64.42522667991551,15,20.0,12.0,18.0,19.0,27.0,35.0,31.0
109200,4,13,85.791015625,48.518817538194,5,13.0,7.0,13.0,11.0,18.0,15.0,26.0
109300,4,13,86.7237687366167,49.037386660042195,23,20.0,9.0,10.0,21.0,28.0,33.0,44.0
109400,4,13,83.5102533172497,63.374115016768094,30,33.0,18.0,23.0,25.0,38.0,45.0,42.0
109500,4,13,80.953359358948,77.9080238479692,38,38.0,20.0,27.0,47.0,48.0,59.0,44.0
109601,4,13,81.3466017361846,62.7422059371507,24,34.0,18.0,20.0,24.0,45.0,49.0,58.0
109602,4,13,87.0431893687708,52.5773195876289,16,20.0,11.0,21.0,19.0,53.0,51.0,51.0
109603,4,13,83.3932584269663,76.97335734691339,26,31.0,18.0,29.0,31.0,56.0,41.0,62.0
109604,4,13,81.4630309386471,57.738169171531496,16,12.0,17.0,6.0,21.0,15.0,38.0,41.0
109701,4,13,90.9736172492299,47.871382436964396,17,16.0,13.0,9.0,24.0,26.0,41.0,32.0
109702,4,13,83.5939046111221,52.521425909824906,19,15.0,16.0,27.0,21.0,42.0,50.0,45.0
109703,4,13,88.6214442013129,61.160104334865196,18,14.0,14.0,8.0,15.0,16.0,20.0,24.0
109704,4,13,85.2966101694915,58.157371755061504,11,6.0,10.0,5.0,8.0,11.0,22.0,28.0
109705,4,13,85.3022739877981,71.43677803999499,13,11.0,3.0,5.0,18.0,25.0,10.0,17.0
109801,4,13,90.2607770090474,51.8336231524034,12,14.0,13.0,19.0,15.0,28.0,25.0,21.0
109802,4,13,86.2076550813902,69.1777418954167,17,24.0,16.0,16.0,16.0,33.0,30.0,37.0
109900,4,13,88.8700564971751,59.2395354614334,19,22.0,26.0,15.0,25.0,53.0,34.0,57.0
110001,4,13,88.8054758224774,73.0701155136008,11,11.0,10.0,12.0,21.0,28.0,34.0,36.0
110002,4,13,88.0848121687025,62.346292386039,7,19.0,10.0,9.0,17.0,25.0,32.0,25.0
110100,4,13,92.211131276467,52.760526642653105,12,17.0,9.0,20.0,22.0,25.0,32.0,35.0
110400,4,13,52.9756097560976,70.4539808719414,85,89.0,63.0,64.0,95.0,72.0,65.0,77.0
110501,4,13,47.0507071403932,57.1217861135263,22,32.0,31.0,21.0,29.0,35.0,22.0,27.0
110502,4,13,50.8408796895213,49.6491119115638,21,30.0,23.0,19.0,25.0,20.0,27.0,35.0
110600,4,13,50.6248719524688,86.0964476462551,58,57.0,41.0,47.0,67.0,57.0,53.0,67.0
110701,4,13,67.8988326848249,59.192957396596704,14,12.0,14.0,9.0,12.0,19.0,17.0,20.0
110702,4,13,62.9272110618315,59.30319215004351,48,73.0,36.0,46.0,57.0,52.0,58.0,68.0
110801,4,13,60.5872952457051,43.6203577195379,45,66.0,36.0,37.0,48.0,63.0,48.0,77.0
110802,4,13,46.5226781857451,57.769221214755895,37,57.0,34.0,37.0,39.0,75.0,49.0,51.0
110901,4,13,47.4146341463415,59.0314867718296,33,59.0,23.0,32.0,47.0,32.0,32.0,43.0
110902,4,13,58.9219330855019,49.105701155136,54,73.0,32.0,43.0,42.0,45.0,45.0,50.0
111000,4,13,31.2750263435195,111.49701900385,87,84.0,64.0,56.0,64.0,48.0,39.0,49.0
111100,4,13,24.1316270566728,133.750465780648,67,80.0,31.0,47.0,52.0,41.0,31.0,33.0
111201,4,13,53.5673407096528,64.0215501179978,51,71.0,51.0,45.0,53.0,71.0,68.0,92.0
111202,4,13,79.5824847250509,43.7135138492113,2,1.0,1.0,3.0,3.0,3.0,1.0,1.0
111204,4,13,56.6388115134633,55.634393243075394,4,1.0,1.0,4.0,6.0,13.0,7.0,13.0
111300,4,13,56.6183220121168,70.95857657433861,73,80.0,48.0,52.0,57.0,78.0,50.0,69.0
111401,4,13,82.6914153132251,55.780337846230296,23,26.0,14.0,24.0,31.0,36.0,41.0,48.0
111402,4,13,73.3493975903614,55.505527263694,30,37.0,30.0,27.0,38.0,43.0,35.0,42.0
111501,4,13,88.1323877068558,39.5432244441684,4,8.0,5.0,10.0,10.0,13.0,9.0,15.0
111502,4,13,79.9509503372164,52.0059619922991,27,41.0,31.0,22.0,40.0,51.0,46.0,51.0
111601,4,13,77.6652957924707,52.03080362687869,32,38.0,23.0,23.0,34.0,33.0,33.0,41.0
111602,4,13,88.5262116716123,30.058377841262,17,19.0,13.0,17.0,27.0,26.0,28.0,25.0
111700,4,13,53.4797237471224,65.3148677182959,111,133.0,82.0,113.0,121.0,123.0,85.0,107.0
111800,4,13,24.3762546601663,144.544156005465,75,89.0,45.0,46.0,55.0,40.0,52.0,67.0
111900,4,13,25.692582663092,147.254999378959,46,62.0,41.0,27.0,55.0,30.0,30.0,41.0
112100,4,13,92.5742574257426,40.5198112035772,7,10.0,11.0,7.0,9.0,20.0,25.0,24.0
112201,4,13,94.2272727272727,58.0673208297106,4,9.0,1.0,8.0,16.0,21.0,18.0,21.0
112202,4,13,85.4355400696864,52.4608744255372,10,20.0,8.0,7.0,13.0,24.0,21.0,24.0
112301,4,13,93.442296192944,43.232207179232404,9,8.0,7.0,14.0,17.0,28.0,27.0,22.0
112302,4,13,91.6197808705952,49.7655570736554,10,16.0,10.0,6.0,23.0,24.0,37.0,40.0
112401,4,13,91.9099869815882,60.781269407527006,16,24.0,15.0,12.0,21.0,28.0,37.0,44.0
112402,4,13,91.7783556711342,59.54229288287169,15,28.0,17.0,12.0,35.0,35.0,48.0,51.0
112502,4,13,90.1797294793404,71.1759408769097,14,33.0,23.0,17.0,29.0,41.0,31.0,40.0
112503,4,13,88.3182275931521,67.1081232145075,32,34.0,43.0,28.0,50.0,66.0,60.0,96.0
112504,4,13,91.7408231368187,49.2951186188051,10,9.0,7.0,8.0,11.0,15.0,21.0,24.0
112505,4,13,92.1257019954594,50.4595702397218,21,16.0,9.0,18.0,24.0,28.0,25.0,35.0
112507,4,13,93.4556065027095,30.522605887467403,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112508,4,13,78.072625698324,69.43547385417959,14,11.0,4.0,10.0,10.0,13.0,19.0,12.0
112509,4,13,87.0748299319728,57.0984970811079,14,25.0,12.0,22.0,29.0,61.0,37.0,61.0
112510,4,13,84.1182123978856,98.18811327785369,38,54.0,31.0,35.0,48.0,53.0,70.0,61.0
112511,4,13,79.9149061032864,108.79238603900102,93,100.0,67.0,75.0,68.0,116.0,117.0,129.0
112512,4,13,89.6993318485523,45.4213762265557,2,4.0,0.0,1.0,3.0,4.0,2.0,5.0
112513,4,13,85.6229246095191,72.91640789963981,66,75.0,58.0,67.0,86.0,106.0,118.0,96.0
112514,4,13,76.6033581062483,97.554651596075,44,59.0,38.0,56.0,51.0,95.0,66.0,80.0
112601,4,13,90.9936856098372,39.5044093901379,4,8.0,6.0,6.0,11.0,8.0,10.0,10.0
112602,4,13,94.6313799621928,34.570239721773696,4,3.0,8.0,6.0,12.0,12.0,20.0,21.0
112700,4,13,95.1186943620178,49.1569370264563,4,19.0,4.0,9.0,12.0,13.0,32.0,36.0
112900,4,13,69.1779396462019,44.544156005465204,42,46.0,37.0,32.0,34.0,36.0,35.0,41.0
113000,4,13,29.8153034300792,53.1766240218606,22,26.0,23.0,20.0,16.0,41.0,15.0,24.0
113100,4,13,41.951566951567,93.8749844739784,8,8.0,4.0,9.0,4.0,10.0,13.0,11.0
113201,4,13,93.0982745686422,26.698546764377102,6,9.0,9.0,6.0,13.0,13.0,15.0,19.0
113202,4,13,87.0451237263464,37.4565271394858,6,8.0,3.0,6.0,9.0,14.0,8.0,13.0
113203,4,13,82.7794561933535,31.264749720531597,11,19.0,10.0,19.0,18.0,21.0,20.0,20.0
113300,4,13,86.8792270531401,22.380760154018102,12,9.0,12.0,15.0,15.0,19.0,22.0,20.0
113501,4,13,88.7454710144928,32.413675319836,9,12.0,15.0,10.0,18.0,12.0,13.0,15.0
113502,4,13,95.7543593631539,42.5195627872314,5,7.0,2.0,1.0,1.0,11.0,5.0,6.0
113601,4,13,81.3747788728835,39.824245435349596,22,18.0,11.0,11.0,11.0,26.0,18.0,19.0
113602,4,13,90.2647058823529,30.592472984722402,5,7.0,10.0,4.0,5.0,13.0,18.0,20.0
113700,4,13,77.6424870466321,41.5926592969817,20,17.0,9.0,20.0,15.0,17.0,29.0,37.0
113801,4,13,60.655737704918,37.6738914420569,19,15.0,14.0,3.0,4.0,6.0,5.0,19.0
113802,4,13,88.2352941176471,999900.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
113900,4,13,92.4198250728863,9.0113029437337,1,0.0,3.0,0.0,4.0,1.0,1.0,3.0
114000,4,13,65.4552410099464,24.0886225313626,12,14.0,6.0,9.0,5.0,14.0,12.0,10.0
114100,4,13,60.5581007913369,167.552167432617,7,6.0,20.0,7.0,8.0,10.0,13.0,11.0
114200,4,13,91.6179337231969,25.740591230903,4,3.0,5.0,1.0,3.0,3.0,5.0,9.0
114301,4,13,52.1656050955414,48.2766116010434,4,4.0,4.0,6.0,4.0,3.0,2.0,3.0
114302,4,13,91.8046023415422,30.5350267047572,1,4.0,3.0,0.0,3.0,4.0,7.0,7.0
114401,4,13,94.0255220417633,42.193516333374696,4,7.0,2.0,2.0,8.0,8.0,13.0,8.0
114500,4,13,92.0200095283468,39.6208545522295,5,3.0,3.0,4.0,6.0,9.0,13.0,15.0
114600,4,13,93.6781609195402,51.6845733449261,3,6.0,4.0,0.0,4.0,8.0,7.0,18.0
114703,4,13,69.2603147069756,48.9504409390138,1,1.0,1.0,2.0,2.0,4.0,8.0,6.0
114800,4,13,93.0289193302892,46.913426903490304,7,7.0,7.0,7.0,15.0,11.0,26.0,27.0
114900,4,13,91.2880210289148,26.0837163085331,3,1.0,2.0,4.0,6.0,3.0,6.0,11.0
115200,4,13,90.4689287075867,43.3812569867097,8,9.0,5.0,2.0,6.0,10.0,18.0,18.0
115300,4,13,91.7778734395179,49.7282946217861,6,5.0,6.0,6.0,10.0,7.0,7.0,21.0
115400,4,13,91.3082437275986,36.1259470873183,3,6.0,6.0,0.0,4.0,6.0,4.0,6.0
115500,4,13,85.0770478507705,59.3311389889455,8,11.0,5.0,11.0,7.0,16.0,18.0,25.0
115600,4,13,90.3985507246377,55.4061607253757,20,34.0,22.0,23.0,31.0,46.0,33.0,42.0
115700,4,13,92.7804574451533,63.88647372997141,19,34.0,20.0,19.0,38.0,58.0,50.0,62.0
115801,4,13,91.1444847229415,47.5111787355608,8,8.0,7.0,6.0,12.0,14.0,8.0,21.0
115802,4,13,92.0920625553261,48.4023723761023,5,8.0,4.0,5.0,8.0,12.0,15.0,28.0
115900,4,13,91.52288072018,50.9284560924109,25,45.0,26.0,27.0,30.0,48.0,65.0,69.0
116000,4,13,87.3155811442965,64.4485157123339,45,45.0,37.0,53.0,55.0,73.0,161.0,133.0
116100,4,13,93.2879131970729,47.6043348652341,16,16.0,9.0,11.0,12.0,31.0,58.0,72.0
116202,4,13,82.9326445459964,78.7945596820271,29,56.0,34.0,30.0,39.0,49.0,53.0,60.0
116203,4,13,63.5084033613445,94.6606011675568,63,75.0,46.0,78.0,81.0,82.0,108.0,118.0
116204,4,13,79.8515667949423,68.4309402558688,34,34.0,25.0,18.0,38.0,40.0,36.0,54.0
116205,4,13,70.6062030075188,62.579182710222305,26,28.0,16.0,26.0,25.0,39.0,45.0,29.0
116300,4,13,88.4275907159202,79.72456837659921,64,48.0,42.0,47.0,32.0,57.0,65.0,83.0
116400,4,13,89.5967166309779,69.50378834927339,27,36.0,22.0,34.0,31.0,45.0,47.0,66.0
116500,4,13,91.8089430894309,64.582039498199,13,26.0,17.0,10.0,25.0,29.0,30.0,60.0
116602,4,13,90.2389078498294,57.682275493727495,50,63.0,32.0,35.0,52.0,65.0,78.0,112.0
116603,4,13,67.9218967921897,135.703639299466,107,81.0,70.0,66.0,115.0,122.0,84.0,94.0
116604,4,13,74.725,81.9432368649857,70,58.0,32.0,49.0,67.0,64.0,67.0,80.0
116605,4,13,76.5890248716936,117.545957023972,78,99.0,63.0,76.0,107.0,126.0,105.0,90.0
116606,4,13,80.681617517217,92.9139237361818,64,86.0,50.0,39.0,50.0,76.0,76.0,89.0
116607,4,13,85.9857482185273,52.875419202583494,34,44.0,19.0,37.0,36.0,77.0,65.0,64.0
116608,4,13,68.1677455671264,112.951807228916,94,78.0,35.0,49.0,76.0,80.0,75.0,77.0
116609,4,13,63.8853904282116,143.168550490622,64,74.0,58.0,45.0,90.0,88.0,57.0,62.0
116610,4,13,73.9688979039892,102.585082598435,103,82.0,64.0,65.0,108.0,108.0,115.0,130.0
116611,4,13,59.3720857942182,156.55353372251898,55,62.0,34.0,44.0,48.0,59.0,30.0,54.0
116612,4,13,75.1131221719457,124.968947956776,64,81.0,64.0,55.0,81.0,102.0,100.0,139.0
116613,4,13,71.1049468331022,149.152279219973,141,131.0,115.0,90.0,141.0,126.0,110.0,155.0
116702,4,13,86.8350554917719,68.4433610731586,53,63.0,33.0,55.0,58.0,75.0,60.0,99.0
116703,4,13,78.2598920863309,78.7945596820271,69,71.0,40.0,42.0,68.0,70.0,60.0,78.0
116704,4,13,57.6073187895848,126.796360700534,157,184.0,100.0,110.0,138.0,163.0,161.0,228.0
116707,4,13,22.6807888970051,114.26220345298701,84,86.0,52.0,49.0,63.0,56.0,45.0,58.0
116708,4,13,18.9151599443672,103.715376971805,165,157.0,91.0,97.0,115.0,99.0,109.0,120.0
116709,4,13,33.4823923979877,128.521301701652,24,35.0,22.0,21.0,22.0,24.0,21.0,23.0
116710,4,13,18.111254851229,207.787852440691,76,73.0,38.0,48.0,46.0,33.0,35.0,39.0
116711,4,13,35.1970181043663,128.210781269408,30,28.0,21.0,14.0,14.0,11.0,13.0,21.0
116712,4,13,39.3622010317336,108.217923239349,139,162.0,69.0,85.0,130.0,107.0,79.0,92.0
116713,4,13,27.9488859764089,162.858651099242,132,142.0,45.0,73.0,89.0,78.0,46.0,77.0
116714,4,13,26.5250379362671,183.82809588870902,89,87.0,50.0,48.0,44.0,40.0,30.0,51.0
116715,4,13,22.9397590361446,118.94019376475,52,72.0,25.0,38.0,40.0,41.0,31.0,48.0
116717,4,13,51.206167619995,91.9699416221587,26,21.0,16.0,20.0,20.0,10.0,25.0,17.0
116718,4,13,41.631396691035,101.54018134393199,30,32.0,15.0,30.0,21.0,21.0,17.0,29.0
116719,4,13,31.371018113679,139.06191777419,138,149.0,57.0,79.0,103.0,79.0,60.0,67.0
116720,4,13,32.2204557498675,117.483852937523,68,70.0,41.0,47.0,62.0,52.0,41.0,61.0
116721,4,13,20.5599547511312,165.061793566017,64,106.0,39.0,59.0,66.0,54.0,53.0,67.0
116725,4,13,22.2082547663943,146.22251894174602,110,94.0,60.0,54.0,82.0,84.0,62.0,83.0
116727,4,13,21.7466174661747,199.897528257359,87,81.0,31.0,36.0,51.0,58.0,41.0,48.0
116728,4,13,19.9479618386817,240.65333498944202,78,65.0,29.0,35.0,47.0,40.0,32.0,44.0
116729,4,13,18.9170346270044,210.57166811576198,70,70.0,24.0,33.0,44.0,29.0,17.0,37.0
116730,4,13,33.6865588399331,185.087256241461,33,48.0,11.0,16.0,21.0,18.0,12.0,21.0
116731,4,13,21.7068645640074,153.707613960999,85,85.0,47.0,54.0,47.0,58.0,36.0,73.0
116732,4,13,67.6726639582124,100.690907961744,30,29.0,22.0,27.0,22.0,24.0,24.0,34.0
116733,4,13,21.5547703180212,388.152092907713,5,5.0,2.0,4.0,4.0,4.0,7.0,1.0
116800,4,13,65.2354048964218,54.341075642777305,22,28.0,18.0,18.0,27.0,37.0,31.0,45.0
117000,4,13,74.1810496653751,74.0622282946218,58,46.0,37.0,39.0,41.0,64.0,64.0,67.0
117100,4,13,40.0769230769231,79.1827102223326,17,33.0,22.0,23.0,21.0,21.0,23.0,25.0
117200,4,13,94.4567627494457,34.1401689231151,4,3.0,1.0,0.0,0.0,3.0,3.0,1.0
216806,4,13,10.9201213346815,143.061420941498,109,83.0,33.0,42.0,48.0,49.0,31.0,36.0
216807,4,13,9.22419059254734,157.200968823749,138,127.0,57.0,79.0,100.0,83.0,51.0,63.0
216809,4,13,12.1887021664305,192.056887343187,81,64.0,30.0,38.0,38.0,28.0,25.0,32.0
216810,4,13,13.8846737481032,62.2251894174637,43,53.0,26.0,27.0,50.0,64.0,41.0,52.0
216813,4,13,8.14154912150458,181.901316606633,76,86.0,28.0,31.0,47.0,32.0,13.0,32.0
216816,4,13,9.83547278973061,215.046267544404,75,97.0,29.0,26.0,31.0,30.0,11.0,21.0
216818,4,13,9.28657435279952,114.02776052664301,212,208.0,110.0,119.0,138.0,129.0,132.0,156.0
216819,4,13,6.73677292145909,141.39392622034498,210,152.0,72.0,83.0,99.0,90.0,67.0,86.0
216820,4,13,10.0221620290569,125.92069308160501,142,139.0,62.0,102.0,102.0,99.0,75.0,131.0
216821,4,13,8.50618790308524,193.298969072165,169,154.0,70.0,73.0,103.0,69.0,47.0,77.0
216822,4,13,7.1944177093359,208.99422431996,94,76.0,18.0,22.0,32.0,33.0,30.0,35.0
216826,4,13,11.9221411192214,112.712706496087,157,161.0,78.0,74.0,100.0,97.0,81.0,99.0
216829,4,13,8.03837953091685,196.356042727611,126,78.0,36.0,43.0,58.0,45.0,43.0,49.0
216830,4,13,17.6208651399491,143.722829462179,38,45.0,19.0,25.0,31.0,31.0,15.0,27.0
216831,4,13,9.94475138121547,173.281269407527,55,48.0,23.0,23.0,23.0,15.0,11.0,15.0
216832,4,13,5.73192239858906,166.48863495218,54,57.0,36.0,24.0,47.0,42.0,39.0,43.0
216833,4,13,11.5829257447755,135.81853185939602,87,75.0,24.0,31.0,45.0,39.0,24.0,35.0
216834,4,13,7.52930568079351,178.307042603403,48,44.0,9.0,14.0,24.0,15.0,12.0,16.0
216835,4,13,16.0289971808296,122.37299714321199,53,47.0,21.0,34.0,33.0,27.0,34.0,37.0
216836,4,13,11.4525139664804,201.25139734194502,72,72.0,43.0,45.0,58.0,42.0,31.0,44.0
216837,4,13,17.7734375,93.5365172028319,101,110.0,56.0,57.0,85.0,59.0,51.0,77.0
216838,4,13,16.5309956167815,169.932306545771,147,135.0,50.0,82.0,106.0,53.0,37.0,59.0
216839,4,13,12.1679736908677,172.726990435971,82,85.0,33.0,55.0,64.0,37.0,33.0,49.0
216840,4,13,10.121898127993,204.187368028816,111,97.0,43.0,41.0,59.0,37.0,18.0,37.0
216841,4,13,12.336387434555,214.586697304683,54,52.0,18.0,24.0,38.0,27.0,29.0,42.0
216842,4,13,11.8953880764904,203.917215252764,71,56.0,17.0,27.0,25.0,24.0,14.0,17.0
